Timestamp,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,PM Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Device Status
UTC,ug/m3,,ug/m3,,,Fahrenheit,,%,,
03/05/2022 12:30,93,,93,,0,93.0,,32,,0
03/05/2022 12:45,105,,105,,0,92.7,,32,,0
03/05/2022 13:00,106,,107,,0,92.5,,33,,0
03/05/2022 13:15,138,,138,,0,92.5,,33,,0
03/05/2022 13:30,157,,157,,0,92.1,,35,,0
03/05/2022 13:45,155,,156,,0,91.8,,36,,0
03/05/2022 14:00,125,,125,,0,91.2,,36,,0
03/05/2022 14:15,114,,114,,0,91.0,,38,,0
03/05/2022 14:30,107,,107,,0,91.0,,40,,0
03/05/2022 14:45,114,,115,,0,90.9,,42,,0
03/05/2022 15:00,109,,109,,0,90.5,,44,,0
03/05/2022 15:15,109,,110,,0,90.1,,44,,0
