Serial Number,Timestamp,Longitude,Latitude,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Factor,PM4.0,PM10,Applied PM10 Custom Calibration Factor,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,Temperature,Relative Humidity,Device Status
,UTC,,,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,Celsius,%,
81432039053,01/07/2022 02:21,-78.93799635,36.00350901,4,5,,5,5,,37,43,43,43,43,0.47,0,13.0,49,0
81432039050,01/07/2022 02:21,-78.93806341,36.00346491,3,3,,3,3,,21,25,25,25,25,0.55,0,25.5,40,0
81432039050,01/07/2022 02:06,-78.93806341,36.00346491,3,3,,3,3,,21,25,25,25,25,0.54,0,25.6,40,0
81432039053,01/07/2022 02:06,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.48,0,13.0,48,0
81432039050,01/07/2022 01:51,-78.93806341,36.00346491,3,3,,3,3,,20,23,24,24,24,0.57,0,25.6,40,8
81432039053,01/07/2022 01:51,-78.93799635,36.00350901,4,4,,4,4,,34,39,39,39,39,0.47,0,13.6,45,0
81432039050,01/07/2022 01:36,-78.93806341,36.00346491,3,3,,3,3,,20,23,23,23,23,0.57,0,25.6,40,0
81432039053,01/07/2022 01:36,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.46,0,13.5,44,0
81432039050,01/07/2022 01:21,-78.93806341,36.00346491,2,3,,3,3,,19,22,22,22,22,0.55,0,25.6,40,0
81432039053,01/07/2022 01:21,-78.93799635,36.00350901,4,4,,4,4,,32,37,37,37,37,0.48,0,13.3,43,0
81432039050,01/07/2022 01:06,-78.93806341,36.00346491,2,2,,2,2,,18,21,21,21,21,0.55,0,25.5,40,0
81432039053,01/07/2022 01:06,-78.93799635,36.00350901,4,4,,4,4,,31,36,37,37,37,0.49,0,13.4,42,0
81432039050,01/07/2022 00:51,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.56,0,25.4,41,0
81432039053,01/07/2022 00:51,-78.93799635,36.00350901,3,3,,3,3,,27,31,31,31,31,0.48,0,13.6,41,0
81432039053,01/07/2022 00:36,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.49,0,13.7,40,0
81432039050,01/07/2022 00:36,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.54,0,25.3,41,0
81432039050,01/07/2022 00:21,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.54,0,25.4,41,0
81432039053,01/07/2022 00:21,-78.93799635,36.00350901,3,3,,3,3,,24,28,28,28,28,0.49,0,13.6,40,0
81432039053,01/07/2022 00:06,-78.93799635,36.00350901,3,3,,3,3,,23,27,27,27,27,0.48,0,13.5,40,0
81432039050,01/07/2022 00:06,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.54,0,25.4,41,0
81432039053,01/06/2022 23:51,-78.93799635,36.00350901,3,3,,3,3,,23,27,27,27,27,0.47,0,13.6,40,0
81432039050,01/06/2022 23:51,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.55,0,25.4,41,8
81432039053,01/06/2022 23:36,-78.93799635,36.00350901,3,3,,3,3,,23,26,27,27,27,0.47,0,13.6,40,0
81432039050,01/06/2022 23:36,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.56,0,25.6,41,0
81432039053,01/06/2022 23:21,-78.93799635,36.00350901,3,3,,3,3,,22,26,26,26,26,0.46,0,13.4,40,0
81432039050,01/06/2022 23:21,-78.93806341,36.00346491,2,2,,2,2,,14,17,17,17,17,0.56,0,25.6,42,0
81432039050,01/06/2022 23:06,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.55,0,25.5,42,0
81432039053,01/06/2022 23:06,-78.93799635,36.00350901,3,3,,3,3,,21,25,25,25,25,0.47,0,13.5,39,0
81432039050,01/06/2022 22:51,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.56,0,25.4,43,0
81432039053,01/06/2022 22:51,-78.93799635,36.00350901,2,2,,2,2,,20,23,23,23,23,0.46,0,14.0,37,0
81432039053,01/06/2022 22:36,-78.93799635,36.00350901,2,2,,2,2,,19,22,22,22,22,0.48,0,14.6,36,0
81432039050,01/06/2022 22:36,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.53,0,25.4,43,0
81432039050,01/06/2022 22:21,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.55,0,25.4,42,0
81432039053,01/06/2022 22:21,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.47,0,14.9,35,0
81432039050,01/06/2022 22:06,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.55,0,25.4,42,0
81432039053,01/06/2022 22:06,-78.93799635,36.00350901,2,2,,2,2,,17,19,19,19,19,0.47,0,15.2,34,0
81432039053,01/06/2022 21:51,-78.93799635,36.00350901,2,2,,2,2,,15,18,18,18,18,0.46,0,15.9,32,0
81432039050,01/06/2022 21:51,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.56,0,25.4,42,0
81432039050,01/06/2022 21:36,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.56,0,25.4,42,0
81432039053,01/06/2022 21:36,-78.93799635,36.00350901,2,2,,2,2,,16,18,18,18,18,0.47,0,16.6,30,0
81432039053,01/06/2022 21:21,-78.93799635,36.00350901,2,2,,2,2,,15,18,18,18,18,0.46,0,17.8,27,0
81432039050,01/06/2022 21:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.54,0,25.5,43,0
81432039053,01/06/2022 21:06,-78.93799635,36.00350901,2,2,,2,2,,14,17,17,17,17,0.47,0,19.7,24,0
81432039050,01/06/2022 21:06,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.56,0,25.5,43,0
81432039053,01/06/2022 20:51,-78.93799635,36.00350901,2,2,,2,2,,14,17,17,17,17,0.46,0,21.0,24,0
81432039050,01/06/2022 20:51,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.56,0,25.5,43,8
81432039050,01/06/2022 20:36,-78.93806341,36.00346491,1,1,,1,1,,11,13,13,13,13,0.55,0,25.5,43,0
81432039053,01/06/2022 20:36,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,15,15,0.45,0,22.8,21,0
81432039050,01/06/2022 20:21,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.54,0,25.5,43,0
81432039053,01/06/2022 20:21,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,15,15,0.46,0,23.5,21,0
81432039050,01/06/2022 20:06,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.55,0,25.5,42,0
81432039053,01/06/2022 20:06,-78.93799635,36.00350901,2,2,,2,2,,14,16,16,16,16,0.45,0,25.1,20,0
81432039053,01/06/2022 19:51,-78.93799635,36.00350901,2,2,,2,2,,14,17,17,17,17,0.44,0,25.7,19,0
81432039050,01/06/2022 19:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.53,0,25.5,42,0
81432039050,01/06/2022 19:36,-78.93806341,36.00346491,1,2,,2,2,,12,14,14,14,14,0.55,0,25.5,40,0
81432039053,01/06/2022 19:36,-78.93799635,36.00350901,2,2,,2,2,,14,16,17,17,17,0.45,0,25.9,19,0
81432039050,01/06/2022 19:21,-78.93806341,36.00346491,1,1,,1,1,,11,12,12,12,12,0.55,0,25.5,38,0
81432039053,01/06/2022 19:21,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,16,16,0.48,0,25.7,19,0
81432039053,01/06/2022 19:06,-78.93799635,36.00350901,2,2,,2,2,,12,14,14,14,14,0.47,0,24.5,19,0
81432039050,01/06/2022 19:06,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.54,0,25.5,36,0
81432039053,01/06/2022 18:51,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,15,15,0.49,0,23.8,20,0
81432039050,01/06/2022 18:51,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.55,0,25.5,34,0
81432039053,01/06/2022 18:36,-78.93799635,36.00350901,2,2,,2,2,,15,17,17,17,17,0.47,0,23.0,20,0
81432039050,01/06/2022 18:36,-78.93806341,36.00346491,1,1,,1,1,,10,11,12,12,12,0.53,0,25.6,33,0
81432039053,01/06/2022 18:21,-78.93799635,36.00350901,1,2,,2,2,,12,14,14,14,14,0.48,0,22.0,20,0
81432039050,01/06/2022 18:21,-78.93806341,36.00346491,1,1,,1,1,,9,11,11,11,11,0.52,0,25.5,32,0
81432039050,01/06/2022 18:06,-78.93806341,36.00346491,1,1,,1,1,,10,12,12,12,12,0.53,0,25.5,33,0
81432039053,01/06/2022 18:06,-78.93799635,36.00350901,2,2,,2,2,,13,15,15,15,15,0.47,0,20.7,22,0
81432039050,01/06/2022 17:51,-78.93806341,36.00346491,1,2,,2,2,,12,13,13,13,13,0.51,0,25.5,34,0
81432039053,01/06/2022 17:51,-78.93799635,36.00350901,2,2,,2,2,,16,18,18,18,18,0.48,0,17.2,28,0
81432039050,01/06/2022 17:36,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.51,0,25.5,34,0
81432039053,01/06/2022 17:36,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.48,0,13.3,36,0
81432039053,01/06/2022 17:21,-78.93799635,36.00350901,2,2,,2,2,,17,20,20,20,20,0.47,0,12.7,37,0
81432039050,01/06/2022 17:21,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.51,0,25.5,34,0
81432039053,01/06/2022 17:06,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.48,0,12.2,39,0
81432039050,01/06/2022 17:06,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.54,0,25.5,34,0
81432039050,01/06/2022 16:51,-78.93806341,36.00346491,2,2,,2,2,,13,15,15,15,15,0.54,0,25.5,34,8
81432039053,01/06/2022 16:51,-78.93799635,36.00350901,2,2,,2,2,,18,21,21,21,21,0.47,0,11.7,39,0
81432039053,01/06/2022 16:36,-78.93799635,36.00350901,2,2,,2,2,,21,24,24,24,24,0.47,0,11.3,43,0
81432039050,01/06/2022 16:36,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.56,0,25.5,34,0
81432039053,01/06/2022 16:21,-78.93799635,36.00350901,2,3,,3,3,,21,25,25,25,25,0.45,0,10.9,44,0
81432039050,01/06/2022 16:21,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.56,0,25.4,33,0
81432039053,01/06/2022 16:06,-78.93799635,36.00350901,3,3,,3,3,,24,27,27,27,27,0.46,0,10.6,45,0
81432039050,01/06/2022 16:06,-78.93806341,36.00346491,2,2,,2,2,,18,21,21,21,21,0.55,0,25.4,33,0
81432039053,01/06/2022 15:51,-78.93799635,36.00350901,3,4,,4,4,,30,34,34,34,34,0.48,0,10.6,49,0
81432039050,01/06/2022 15:51,-78.93806341,36.00346491,3,3,,3,3,,21,24,24,24,24,0.54,0,25.4,34,0
81432039053,01/06/2022 15:36,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.49,0,10.5,51,0
81432039050,01/06/2022 15:36,-78.93806341,36.00346491,3,3,,3,3,,24,27,28,28,28,0.54,0,25.4,34,0
81432039053,01/06/2022 15:21,-78.93799635,36.00350901,4,5,,5,5,,40,46,46,46,46,0.49,0,10.4,52,0
81432039050,01/06/2022 15:21,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.56,0,25.4,34,0
81432039053,01/06/2022 15:06,-78.93799635,36.00350901,5,5,,5,5,,40,47,47,47,47,0.48,0,10.1,52,0
81432039050,01/06/2022 15:06,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.55,0,25.4,34,0
81432039050,01/06/2022 14:51,-78.93806341,36.00346491,3,4,,4,4,,26,31,31,31,31,0.55,0,25.3,34,8
81432039053,01/06/2022 14:51,-78.93799635,36.00350901,5,5,,5,5,,42,49,49,49,49,0.48,0,9.7,54,0
81432039053,01/06/2022 14:36,-78.93799635,36.00350901,5,5,,5,5,,45,52,52,52,52,0.48,0,9.5,55,0
81432039050,01/06/2022 14:36,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.55,0,25.3,34,0
81432039053,01/06/2022 14:21,-78.93799635,36.00350901,5,5,,5,5,,44,51,51,51,51,0.48,0,9.8,55,0
81432039050,01/06/2022 14:21,-78.93806341,36.00346491,3,4,,4,4,,26,30,31,31,31,0.58,0,25.4,34,0
81432039053,01/06/2022 14:06,-78.93799635,36.00350901,5,5,,5,5,,45,53,53,53,53,0.49,0,10.1,54,0
81432039050,01/06/2022 14:06,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.55,0,25.5,33,0
81432039050,01/06/2022 13:51,-78.93806341,36.00346491,3,3,,3,3,,25,29,30,30,30,0.55,0,25.5,33,0
81432039053,01/06/2022 13:51,-78.93799635,36.00350901,5,5,,5,5,,44,52,52,52,52,0.48,0,9.9,54,0
81432039053,01/06/2022 13:36,-78.93799635,36.00350901,5,5,,5,5,,46,53,53,53,53,0.48,0,9.4,56,0
81432039050,01/06/2022 13:36,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.55,0,25.4,33,0
81432039050,01/06/2022 13:21,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.55,0,25.2,33,0
81432039053,01/06/2022 13:21,-78.93799635,36.00350901,5,5,,5,5,,45,52,52,52,52,0.48,0,8.8,59,0
81432039050,01/06/2022 13:06,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.54,0,25.0,33,0
81432039053,01/06/2022 13:06,-78.93799635,36.00350901,5,6,,6,6,,48,55,56,56,56,0.49,0,8.0,64,0
81432039050,01/06/2022 12:51,-78.93806341,36.00346491,3,3,,3,3,,25,30,30,30,30,0.54,0,25.0,33,8
81432039053,01/06/2022 12:51,-78.93799635,36.00350901,6,6,,6,6,,51,59,60,60,60,0.5,0,7.2,69,0
81432039050,01/06/2022 12:36,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.55,0,25.4,33,0
81432039053,01/06/2022 12:36,-78.93799635,36.00350901,6,6,,6,6,,54,63,63,63,63,0.48,0,6.9,70,0
81432039050,01/06/2022 12:21,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.54,0,25.9,33,0
81432039053,01/06/2022 12:21,-78.93799635,36.00350901,6,6,,6,6,,53,62,62,62,62,0.49,0,7.1,70,0
81432039050,01/06/2022 12:06,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.54,0,26.0,34,0
81432039053,01/06/2022 12:06,-78.93799635,36.00350901,6,6,,6,6,,55,64,64,65,65,0.48,0,7.2,69,0
81432039050,01/06/2022 11:51,-78.93806341,36.00346491,3,3,,3,3,,25,30,30,30,30,0.55,0,25.9,34,0
81432039053,01/06/2022 11:51,-78.93799635,36.00350901,6,6,,6,6,,56,65,65,65,65,0.47,0,7.5,68,0
81432039053,01/06/2022 11:36,-78.93799635,36.00350901,6,6,,6,6,,55,64,64,64,64,0.48,0,7.8,67,0
81432039050,01/06/2022 11:36,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.54,0,25.6,34,0
81432039053,01/06/2022 11:21,-78.93799635,36.00350901,6,6,,6,6,,54,63,63,63,63,0.5,0,8.0,67,0
81432039050,01/06/2022 11:21,-78.93806341,36.00346491,3,3,,3,3,,24,28,29,29,29,0.55,0,25.3,33,0
81432039053,01/06/2022 11:06,-78.93799635,36.00350901,6,7,,7,7,,56,65,65,65,65,0.48,0,7.8,67,0
81432039050,01/06/2022 11:06,-78.93806341,36.00346491,3,3,,3,3,,25,30,30,30,30,0.53,0,25.0,33,0
81432039053,01/06/2022 10:51,-78.93799635,36.00350901,6,6,,6,6,,55,64,64,64,64,0.48,0,7.8,67,0
81432039050,01/06/2022 10:51,-78.93806341,36.00346491,3,3,,3,3,,24,27,28,28,28,0.55,0,24.5,33,0
81432039050,01/06/2022 10:36,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.53,0,23.9,33,0
81432039053,01/06/2022 10:36,-78.93799635,36.00350901,6,6,,6,6,,52,61,61,61,61,0.49,0,7.7,67,0
81432039050,01/06/2022 10:21,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.53,0,23.4,33,0
81432039053,01/06/2022 10:21,-78.93799635,36.00350901,5,6,,6,6,,48,56,57,57,57,0.47,0,7.8,66,8
81432039053,01/06/2022 10:06,-78.93799635,36.00350901,5,5,,5,5,,46,54,54,54,54,0.48,0,8.3,64,0
81432039050,01/06/2022 10:06,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.55,0,23.3,34,0
81432039053,01/06/2022 09:51,-78.93799635,36.00350901,5,6,,6,6,,47,55,55,55,55,0.47,0,8.6,64,0
81432039050,01/06/2022 09:51,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.55,0,23.3,34,0
81432039050,01/06/2022 09:36,-78.93806341,36.00346491,3,3,,3,3,,24,27,28,28,28,0.55,0,23.3,33,0
81432039053,01/06/2022 09:36,-78.93799635,36.00350901,5,6,,6,6,,48,56,56,56,56,0.48,0,8.4,65,0
81432039053,01/06/2022 09:21,-78.93799635,36.00350901,6,6,,6,6,,50,58,58,58,58,0.48,0,8.4,66,0
81432039050,01/06/2022 09:21,-78.93806341,36.00346491,3,3,,3,3,,24,27,27,27,27,0.54,0,23.4,34,0
81432039053,01/06/2022 09:06,-78.93799635,36.00350901,6,6,,6,6,,50,58,59,59,59,0.48,0,8.3,66,0
81432039050,01/06/2022 09:06,-78.93806341,36.00346491,3,3,,3,3,,25,29,29,29,29,0.54,0,23.4,34,0
81432039050,01/06/2022 08:51,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.54,0,23.3,34,8
81432039053,01/06/2022 08:51,-78.93799635,36.00350901,6,6,,6,6,,51,60,60,60,60,0.48,0,8.3,67,0
81432039053,01/06/2022 08:36,-78.93799635,36.00350901,6,6,,6,6,,52,60,61,61,61,0.48,0,8.1,69,0
81432039050,01/06/2022 08:36,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.53,0,23.4,33,0
81432039053,01/06/2022 08:21,-78.93799635,36.00350901,6,6,,6,6,,53,62,62,62,62,0.48,0,7.8,71,0
81432039050,01/06/2022 08:21,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.53,0,23.4,34,0
81432039050,01/06/2022 08:06,-78.93806341,36.00346491,3,3,,3,3,,22,26,26,26,26,0.52,0,23.5,34,0
81432039053,01/06/2022 08:06,-78.93799635,36.00350901,6,6,,6,6,,53,61,61,62,62,0.49,0,7.4,72,0
81432039053,01/06/2022 07:51,-78.93799635,36.00350901,5,6,,6,6,,48,56,56,56,56,0.49,0,7.2,72,0
81432039050,01/06/2022 07:51,-78.93806341,36.00346491,3,3,,3,3,,21,24,24,24,24,0.53,0,23.5,33,8
81432039053,01/06/2022 07:36,-78.93799635,36.00350901,5,5,,5,5,,45,52,52,52,52,0.46,0,7.6,70,0
81432039050,01/06/2022 07:36,-78.93806341,36.00346491,3,3,,3,3,,20,24,24,24,24,0.52,0,23.5,33,0
81432039053,01/06/2022 07:21,-78.93799635,36.00350901,5,5,,5,5,,44,51,51,51,51,0.49,0,8.0,69,0
81432039050,01/06/2022 07:21,-78.93806341,36.00346491,2,3,,3,3,,20,23,23,23,23,0.54,0,23.6,34,0
81432039053,01/06/2022 07:06,-78.93799635,36.00350901,5,5,,5,5,,43,50,50,50,50,0.47,0,8.1,68,0
81432039050,01/06/2022 07:06,-78.93806341,36.00346491,3,3,,3,3,,20,23,23,23,23,0.54,0,23.6,34,0
81432039053,01/06/2022 06:51,-78.93799635,36.00350901,5,5,,5,5,,41,47,47,47,47,0.48,0,8.1,68,0
81432039050,01/06/2022 06:51,-78.93806341,36.00346491,2,2,,2,2,,18,21,21,21,21,0.51,0,23.7,33,0
81432039050,01/06/2022 06:36,-78.93806341,36.00346491,2,2,,2,2,,18,20,21,21,21,0.54,0,23.7,33,0
81432039053,01/06/2022 06:36,-78.93799635,36.00350901,4,5,,5,5,,40,46,47,47,47,0.48,0,8.3,68,0
81432039053,01/06/2022 06:21,-78.93799635,36.00350901,4,4,,4,4,,38,44,44,44,44,0.49,0,8.5,67,0
81432039050,01/06/2022 06:21,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.53,0,23.8,34,0
81432039050,01/06/2022 06:06,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.53,0,23.8,33,0
81432039053,01/06/2022 06:06,-78.93799635,36.00350901,4,4,,4,4,,37,43,43,43,43,0.49,0,9.0,65,0
81432039050,01/06/2022 05:51,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.52,0,23.9,32,0
81432039053,01/06/2022 05:51,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.47,0,9.3,65,0
81432039053,01/06/2022 05:36,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.48,0,9.5,64,0
81432039050,01/06/2022 05:36,-78.93806341,36.00346491,2,2,,2,2,,16,18,19,19,19,0.52,0,24.0,33,0
81432039053,01/06/2022 05:21,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.48,0,9.5,64,0
81432039050,01/06/2022 05:21,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.51,0,24.0,33,0
81432039053,01/06/2022 05:06,-78.93799635,36.00350901,4,4,,4,4,,34,39,39,39,39,0.48,0,9.5,65,0
81432039050,01/06/2022 05:06,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.5,0,24.1,33,0
81432039053,01/06/2022 04:51,-78.93799635,36.00350901,4,4,,4,4,,32,37,37,37,37,0.49,0,9.6,65,0
81432039050,01/06/2022 04:51,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.51,0,24.2,32,0
81432039053,01/06/2022 04:36,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.48,0,9.7,65,0
81432039050,01/06/2022 04:36,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.51,0,24.3,33,0
81432039053,01/06/2022 04:21,-78.93799635,36.00350901,4,4,,4,4,,33,38,38,38,38,0.48,0,9.9,66,0
81432039050,01/06/2022 04:21,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.51,0,24.5,33,0
81432039053,01/06/2022 04:06,-78.93799635,36.00350901,4,4,,4,4,,33,39,39,39,39,0.47,0,10.3,66,0
81432039050,01/06/2022 04:06,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.53,0,24.6,33,0
81432039053,01/06/2022 03:51,-78.93799635,36.00350901,4,4,,4,4,,33,39,39,39,39,0.47,0,10.4,66,0
81432039050,01/06/2022 03:51,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.52,0,24.7,33,0
81432039053,01/06/2022 03:36,-78.93799635,36.00350901,4,4,,4,4,,34,39,40,40,40,0.46,0,10.5,67,0
81432039050,01/06/2022 03:36,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.52,0,24.6,33,0
81432039053,01/06/2022 03:21,-78.93799635,36.00350901,4,4,,4,4,,34,39,39,39,39,0.46,0,10.6,67,8
81432039050,01/06/2022 03:21,-78.93806341,36.00346491,2,2,,2,2,,16,18,18,18,18,0.53,0,24.5,33,0
81432039053,01/06/2022 03:06,-78.93799635,36.00350901,4,4,,4,4,,34,39,39,39,39,0.47,0,10.5,68,0
81432039050,01/06/2022 03:06,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.5,0,24.4,34,0
81432039053,01/06/2022 02:51,-78.93799635,36.00350901,4,4,,4,4,,33,38,39,39,39,0.46,0,10.6,69,0
81432039050,01/06/2022 02:51,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.52,0,24.2,34,8
81432039053,01/06/2022 02:36,-78.93799635,36.00350901,4,4,,4,4,,34,40,40,40,40,0.46,0,10.6,70,0
81432039050,01/06/2022 02:36,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.49,0,24.3,34,0
81432039050,01/06/2022 02:21,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.48,0,24.4,34,0
81432039053,01/06/2022 02:21,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.48,0,10.8,71,0
81432039050,01/06/2022 02:06,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.48,0,24.5,34,0
81432039053,01/06/2022 02:06,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.47,0,10.9,72,0
81432039050,01/06/2022 01:51,-78.93806341,36.00346491,2,2,,2,2,,17,19,19,19,19,0.5,0,24.6,34,0
81432039053,01/06/2022 01:51,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.47,0,11.0,73,0
81432039050,01/06/2022 01:36,-78.93806341,36.00346491,2,2,,2,2,,16,19,19,19,19,0.49,0,24.7,34,0
81432039053,01/06/2022 01:36,-78.93799635,36.00350901,4,4,,4,4,,36,41,41,41,41,0.46,0,11.0,73,0
81432039053,01/06/2022 01:21,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.46,0,11.2,72,0
81432039050,01/06/2022 01:21,-78.93806341,36.00346491,2,2,,2,2,,15,18,18,18,18,0.51,0,25.0,33,0
81432039053,01/06/2022 01:06,-78.93799635,36.00350901,4,4,,4,4,,32,37,38,38,38,0.48,0,11.6,71,0
81432039050,01/06/2022 01:06,-78.93806341,36.00346491,2,2,,2,2,,14,16,16,16,16,0.49,0,25.2,33,0
81432039053,01/06/2022 00:51,-78.93799635,36.00350901,4,4,,4,4,,31,37,37,37,37,0.47,0,11.8,70,0
81432039050,01/06/2022 00:51,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.5,0,25.4,33,0
81432039053,01/06/2022 00:36,-78.93799635,36.00350901,4,4,,4,4,,33,39,39,39,39,0.47,0,12.2,69,0
81432039050,01/06/2022 00:36,-78.93806341,36.00346491,2,2,,2,2,,15,17,17,17,17,0.48,0,25.4,33,0
81432039053,01/06/2022 00:21,-78.93799635,36.00350901,4,4,,4,4,,33,38,38,38,38,0.46,0,12.4,68,0
81432039050,01/06/2022 00:21,-78.93806341,36.00346491,2,2,,2,2,,14,17,17,17,17,0.47,0,25.4,33,0
81432039053,01/06/2022 00:06,-78.93799635,36.00350901,4,4,,4,4,,31,36,36,36,36,0.48,0,12.4,67,0
81432039050,01/06/2022 00:06,-78.93806341,36.00346491,2,2,,2,2,,14,17,17,17,17,0.48,0,25.4,33,0
81432039053,01/05/2022 23:51,-78.93799635,36.00350901,4,4,,4,4,,31,36,36,36,36,0.46,0,13.0,65,0
81432039050,01/05/2022 23:51,-78.93806341,36.00346491,2,2,,2,2,,13,16,16,16,16,0.49,0,25.5,33,0
81432039050,01/05/2022 23:36,-78.93806341,36.00346491,2,2,,2,2,,12,14,14,14,14,0.48,0,25.5,33,0
81432039053,01/05/2022 23:36,-78.93799635,36.00350901,3,3,,3,3,,24,28,28,28,28,0.47,0,13.4,63,0
81432039050,01/05/2022 23:21,-78.93806341,36.00346491,1,2,,2,2,,11,13,13,13,13,0.49,0,25.4,33,0
81432039053,01/05/2022 23:21,-78.93799635,36.00350901,3,3,,3,3,,24,27,28,28,28,0.46,0,13.7,61,0
